5.386e+05 8.368e-01 3.057e+00
1.518e+05 1.307e-01 7.151e-01
7.776e+05 5.639e-01 2.525e+00
4.731e+05 3.477e-01 1.504e+00
5.661e+05 9.032e-01 3.927e+00
3.387e+05 2.753e-01 1.024e+00
4.045e+05 2.413e-01 1.082e+00
2.018e+05 1.680e-01 6.097e-01
2.995e+05 3.195e-01 1.605e+00
6.451e+05 9.255e-01 4.023e+00
4.176e+05 3.801e-01 1.661e+00
8.444e+05 7.524e-01 3.250e+00
6.545e+05 7.205e-01 3.417e+00
2.696e+05 2.308e-01 8.481e-01
3.526e+05 5.547e-01 2.414e+00
3.824e+05 3.559e-01 1.760e+00
5.765e+05 8.268e-01 3.320e+00
7.900e+05 6.263e-01 2.724e+00
5.581e+05 8.445e-01 3.578e+00
3.111e+05 2.608e-01 9.250e-01
5.082e+05 2.473e-01 1.124e+00
9.442e+05 9.797e-01 4.405e+00
1.924e+05 1.546e-01 5.728e-01
4.469e+05 3.928e-01 1.679e+00
9.494e+05 7.806e-01 3.309e+00
8.252e+05 8.899e-01 3.901e+00
7.725e+05 8.027e-01 3.579e+00
5.321e+05 8.250e-01 3.714e+00
4.269e+05 6.169e-01 2.688e+00
5.416e+05 5.928e-01 2.587e+00
7.943e+05 8.582e-01 3.560e+00
7.820e+04 1.075e-02 4.725e-02
2.487e+05 2.318e-01 1.024e+00
3.985e+05 5.631e-01 2.435e+00
1.897e+05 1.479e-01 7.600e-01
7.291e+05 5.274e-01 2.275e+00
5.714e+05 7.372e-01 3.184e+00
4.312e+05 6.459e-01 2.767e+00
4.244e+05 6.018e-01 2.805e+00
7.121e+05 9.641e-01 4.194e+00
3.868e+05 2.444e-01 8.923e-01
6.028e+05 8.012e-01 3.498e+00
1.145e+06 9.792e-01 4.293e+00
8.023e+05 7.629e-01 3.285e+00
4.751e+05 6.017e-01 2.606e+00
5.406e+05 8.219e-01 3.432e+00
5.940e+05 4.278e-01 1.939e+00
8.724e+05 7.724e-01 3.518e+00
4.897e+05 6.813e-01 2.914e+00
4.613e+05 6.930e-01 2.943e+00
5.379e+05 2.832e-01 1.229e+00
2.922e+05 3.695e-01 1.534e+00
5.979e+05 3.867e-01 1.826e+00
5.945e+05 4.819e-01 1.930e+00
6.253e+05 8.917e-01 3.887e+00
6.353e+05 5.064e-01 2.264e+00
3.724e+05 4.380e-01 2.000e+00
4.939e+05 3.899e-01 1.627e+00
3.584e+05 4.774e-01 1.898e+00
2.443e+05 1.477e-01 7.220e-01
1.994e+05 1.278e-01 6.747e-01
3.120e+05 4.494e-01 1.802e+00
3.233e+05 1.801e-01 8.423e-01
1.711e+05 9.304e-02 3.500e-01
3.556e+05 2.448e-01 1.068e+00
3.571e+05 2.546e-01 1.098e+00
6.104e+05 2.650e-01 1.374e+00
3.599e+05 5.073e-01 2.028e+00
2.584e+05 2.735e-01 1.171e+00
2.062e+05 2.124e-01 9.751e-01
7.671e+05 6.509e-01 3.035e+00
9.380e+05 9.808e-01 4.003e+00
9.032e+05 6.598e-01 3.088e+00
3.447e+05 4.289e-01 1.751e+00
1.012e+06 9.598e-01 4.169e+00
3.539e+05 2.660e-01 1.145e+00
2.355e+05 2.730e-01 1.190e+00
2.371e+05 2.658e-01 1.170e+00
4.624e+05 6.271e-01 2.673e+00
4.140e+05 3.646e-01 1.715e+00
7.416e+05 9.040e-01 3.966e+00
3.090e+05 4.309e-01 1.757e+00
1.683e+05 9.267e-02 5.429e-01
3.299e+05 2.939e-01 1.333e+00
2.219e+05 1.664e-01 6.098e-01
6.144e+05 6.793e-01 3.120e+00
2.723e+05 3.276e-01 1.181e+00
8.646e+05 9.797e-01 4.505e+00
8.443e+05 8.822e-01 3.645e+00
4.394e+05 1.945e-01 9.158e-01
7.850e+05 8.112e-01 3.657e+00
2.538e+05 3.219e-01 1.154e+00
4.822e+05 5.952e-01 2.790e+00
3.494e+05 3.527e-01 1.503e+00
1.132e+06 7.819e-01 3.281e+00
2.708e+05 2.433e-01 1.068e+00
9.598e+05 8.032e-01 3.627e+00
1.031e+05 2.937e-02 1.131e-01
5.956e+05 8.911e-01 3.914e+00
1.254e+05 6.025e-02 2.268e-01
