5.386e+05 7.024e-01 1.250e+00
1.518e+05 1.168e-01 1.733e-01
7.776e+05 5.976e-01 1.051e+00
4.731e+05 3.103e-01 6.610e-01
5.661e+05 9.669e-01 1.820e+00
3.387e+05 2.777e-01 4.047e-01
4.045e+05 2.516e-01 5.887e-01
2.018e+05 1.747e-01 2.521e-01
2.995e+05 3.432e-01 4.998e-01
6.451e+05 9.684e-01 1.872e+00
4.176e+05 4.039e-01 8.001e-01
8.444e+05 7.891e-01 1.404e+00
6.545e+05 7.920e-01 1.668e+00
2.696e+05 2.389e-01 3.634e-01
3.526e+05 5.776e-01 1.001e+00
3.824e+05 3.636e-01 8.792e-01
5.765e+05 8.263e-01 1.420e+00
7.900e+05 6.587e-01 1.198e+00
5.581e+05 8.441e-01 1.723e+00
3.111e+05 2.830e-01 3.985e-01
5.082e+05 2.734e-01 3.848e-01
9.442e+05 1.025e+00 2.027e+00
1.924e+05 1.811e-01 2.673e-01
4.469e+05 4.262e-01 8.407e-01
9.494e+05 8.590e-01 1.830e+00
8.252e+05 1.021e+00 1.807e+00
7.725e+05 9.535e-01 1.903e+00
5.321e+05 9.436e-01 1.598e+00
4.269e+05 6.463e-01 1.178e+00
5.416e+05 6.188e-01 1.477e+00
7.943e+05 9.529e-01 1.531e+00
7.820e+04 1.189e-02 1.941e-02
2.487e+05 2.444e-01 5.527e-01
3.985e+05 7.130e-01 1.722e+00
1.897e+05 2.199e-01 3.240e-01
7.291e+05 6.932e-01 1.449e+00
5.714e+05 9.764e-01 1.892e+00
4.312e+05 7.459e-01 1.297e+00
4.244e+05 6.560e-01 1.201e+00
7.121e+05 1.104e+00 2.101e+00
3.868e+05 3.238e-01 4.344e-01
6.028e+05 9.234e-01 1.578e+00
1.145e+06 1.160e+00 2.327e+00
8.023e+05 8.767e-01 1.824e+00
4.751e+05 7.823e-01 1.306e+00
5.406e+05 9.462e-01 1.646e+00
5.940e+05 4.814e-01 9.914e-01
8.724e+05 9.489e-01 1.571e+00
4.897e+05 8.634e-01 1.364e+00
4.613e+05 8.201e-01 1.723e+00
5.379e+05 3.286e-01 4.794e-01
2.922e+05 4.790e-01 8.527e-01
5.979e+05 4.337e-01 8.949e-01
5.945e+05 5.512e-01 8.051e-01
6.253e+05 1.022e+00 1.916e+00
6.353e+05 5.653e-01 1.032e+00
3.724e+05 4.887e-01 9.558e-01
4.939e+05 4.406e-01 8.616e-01
3.584e+05 5.313e-01 7.546e-01
2.443e+05 1.630e-01 4.358e-01
1.994e+05 1.531e-01 2.084e-01
3.120e+05 5.042e-01 9.587e-01
3.233e+05 1.998e-01 2.893e-01
1.711e+05 1.057e-01 1.555e-01
3.556e+05 2.809e-01 6.502e-01
3.571e+05 2.919e-01 4.301e-01
6.104e+05 3.570e-01 6.227e-01
3.599e+05 5.529e-01 1.047e+00
2.584e+05 2.970e-01 4.345e-01
2.062e+05 2.509e-01 5.539e-01
7.671e+05 7.441e-01 1.323e+00
9.380e+05 1.212e+00 2.227e+00
9.032e+05 7.084e-01 1.306e+00
3.447e+05 4.818e-01 9.790e-01
1.012e+06 1.159e+00 2.216e+00
3.539e+05 3.079e-01 4.442e-01
2.355e+05 3.160e-01 4.791e-01
2.371e+05 3.194e-01 6.761e-01
4.624e+05 7.811e-01 1.310e+00
4.140e+05 4.757e-01 8.268e-01
7.416e+05 1.009e+00 1.802e+00
3.090e+05 4.884e-01 9.522e-01
1.683e+05 1.046e-01 1.571e-01
3.299e+05 3.309e-01 7.051e-01
2.219e+05 1.895e-01 2.895e-01
6.144e+05 7.926e-01 1.370e+00
2.723e+05 3.849e-01 8.164e-01
8.646e+05 1.197e+00 2.243e+00
8.443e+05 1.013e+00 1.767e+00
4.394e+05 2.546e-01 3.671e-01
7.850e+05 1.059e+00 1.893e+00
2.538e+05 3.983e-01 5.755e-01
4.822e+05 6.819e-01 1.396e+00
3.494e+05 4.198e-01 5.785e-01
1.132e+06 8.825e-01 1.773e+00
2.708e+05 2.724e-01 3.901e-01
9.598e+05 9.366e-01 1.953e+00
1.031e+05 3.324e-02 5.212e-02
5.956e+05 1.059e+00 1.707e+00
1.254e+05 6.838e-02 1.009e-01
