5.386e+05 6.452e-01 1.803e+00
1.518e+05 1.082e-01 2.690e-01
7.776e+05 5.350e-01 1.579e+00
4.731e+05 2.963e-01 9.371e-01
5.661e+05 8.828e-01 2.549e+00
3.387e+05 2.587e-01 6.330e-01
4.045e+05 2.374e-01 8.069e-01
2.018e+05 1.640e-01 3.997e-01
2.995e+05 3.131e-01 7.722e-01
6.451e+05 9.727e-01 2.623e+00
4.176e+05 3.723e-01 1.134e+00
8.444e+05 7.577e-01 2.121e+00
6.545e+05 7.662e-01 2.319e+00
2.696e+05 2.739e-01 5.631e-01
3.526e+05 5.392e-01 1.508e+00
3.824e+05 3.853e-01 1.093e+00
5.765e+05 7.512e-01 2.065e+00
7.900e+05 6.004e-01 1.698e+00
5.581e+05 8.073e-01 2.336e+00
3.111e+05 2.583e-01 6.299e-01
5.082e+05 2.447e-01 8.109e-01
9.442e+05 9.201e-01 2.483e+00
1.924e+05 1.539e-01 5.881e-01
4.469e+05 3.887e-01 9.974e-01
9.494e+05 7.813e-01 2.409e+00
8.252e+05 8.940e-01 2.431e+00
7.725e+05 8.027e-01 2.521e+00
5.321e+05 8.467e-01 2.287e+00
4.269e+05 6.234e-01 1.703e+00
5.416e+05 5.783e-01 1.878e+00
7.943e+05 8.441e-01 2.403e+00
7.820e+04 1.136e-02 3.190e-02
2.487e+05 2.380e-01 5.741e-01
3.985e+05 5.736e-01 1.826e+00
1.897e+05 1.513e-01 3.715e-01
7.291e+05 5.268e-01 1.525e+00
5.714e+05 7.367e-01 2.053e+00
4.312e+05 6.998e-01 1.830e+00
4.244e+05 6.079e-01 1.685e+00
7.121e+05 9.812e-01 2.884e+00
3.868e+05 2.582e-01 8.664e-01
6.028e+05 8.678e-01 2.170e+00
1.145e+06 9.928e-01 2.945e+00
8.023e+05 7.784e-01 2.229e+00
4.751e+05 6.498e-01 1.703e+00
5.406e+05 8.478e-01 2.527e+00
5.940e+05 4.364e-01 1.057e+00
8.724e+05 7.877e-01 2.520e+00
4.897e+05 7.780e-01 2.057e+00
4.613e+05 7.719e-01 2.374e+00
5.379e+05 3.312e-01 7.965e-01
2.922e+05 4.098e-01 1.206e+00
5.979e+05 4.142e-01 1.006e+00
5.945e+05 5.406e-01 1.376e+00
6.253e+05 9.032e-01 2.633e+00
6.353e+05 5.061e-01 1.494e+00
3.724e+05 4.383e-01 1.304e+00
4.939e+05 4.329e-01 1.223e+00
3.584e+05 4.745e-01 1.148e+00
2.443e+05 1.481e-01 5.702e-01
1.994e+05 1.284e-01 3.203e-01
3.120e+05 4.480e-01 1.308e+00
3.233e+05 1.897e-01 4.508e-01
1.711e+05 9.451e-02 2.373e-01
3.556e+05 2.588e-01 8.093e-01
3.571e+05 2.522e-01 6.228e-01
6.104e+05 2.664e-01 9.347e-01
3.599e+05 5.127e-01 1.460e+00
2.584e+05 2.722e-01 6.755e-01
2.062e+05 2.219e-01 5.338e-01
7.671e+05 8.808e-01 1.881e+00
9.380e+05 9.823e-01 2.970e+00
9.032e+05 6.919e-01 1.660e+00
3.447e+05 4.426e-01 1.294e+00
1.012e+06 9.854e-01 3.183e+00
3.539e+05 2.860e-01 1.002e+00
2.355e+05 3.206e-01 7.700e-01
2.371e+05 2.932e-01 8.926e-01
4.624e+05 6.467e-01 1.794e+00
4.140e+05 3.707e-01 1.132e+00
7.416e+05 9.180e-01 2.496e+00
3.090e+05 4.640e-01 1.314e+00
1.683e+05 9.605e-02 2.394e-01
3.299e+05 3.002e-01 9.535e-01
2.219e+05 1.674e-01 4.182e-01
6.144e+05 6.906e-01 1.906e+00
2.723e+05 3.335e-01 1.022e+00
8.646e+05 9.856e-01 3.089e+00
8.443e+05 9.679e-01 2.570e+00
4.394e+05 2.077e-01 5.177e-01
7.850e+05 8.818e-01 2.613e+00
2.538e+05 3.432e-01 8.770e-01
4.822e+05 6.184e-01 1.715e+00
3.494e+05 3.708e-01 1.110e+00
1.132e+06 8.055e-01 2.211e+00
2.708e+05 2.508e-01 8.200e-01
9.598e+05 8.392e-01 2.611e+00
1.031e+05 3.036e-02 8.128e-02
5.956e+05 9.196e-01 2.479e+00
1.254e+05 6.169e-02 1.624e-01
