5.386e+05 6.239e-01 1.479e+00
1.518e+05 1.036e-01 2.129e-01
7.776e+05 5.068e-01 1.265e+00
4.731e+05 2.772e-01 7.695e-01
5.661e+05 8.434e-01 2.179e+00
3.387e+05 2.518e-01 5.214e-01
4.045e+05 2.495e-01 6.999e-01
2.018e+05 1.603e-01 3.471e-01
2.995e+05 3.119e-01 6.462e-01
6.451e+05 8.657e-01 2.200e+00
4.176e+05 3.608e-01 9.482e-01
8.444e+05 7.126e-01 1.692e+00
6.545e+05 6.983e-01 1.858e+00
2.696e+05 2.171e-01 4.349e-01
3.526e+05 4.919e-01 1.202e+00
3.824e+05 3.349e-01 8.873e-01
5.765e+05 7.128e-01 1.677e+00
7.900e+05 5.736e-01 1.379e+00
5.581e+05 7.353e-01 1.951e+00
3.111e+05 2.542e-01 5.099e-01
5.082e+05 2.374e-01 6.973e-01
9.442e+05 8.894e-01 2.002e+00
1.924e+05 1.453e-01 5.156e-01
4.469e+05 3.630e-01 9.550e-01
9.494e+05 7.363e-01 1.740e+00
8.252e+05 8.319e-01 1.947e+00
7.725e+05 7.541e-01 1.988e+00
5.321e+05 7.827e-01 1.808e+00
4.269e+05 5.849e-01 1.620e+00
5.416e+05 5.546e-01 1.363e+00
7.943e+05 8.025e-01 1.860e+00
7.820e+04 1.060e-02 2.607e-02
2.487e+05 2.232e-01 4.489e-01
3.985e+05 5.324e-01 1.580e+00
1.897e+05 1.467e-01 2.883e-01
7.291e+05 4.780e-01 1.202e+00
5.714e+05 7.009e-01 1.648e+00
4.312e+05 6.185e-01 1.476e+00
4.244e+05 5.804e-01 1.362e+00
7.121e+05 9.518e-01 2.385e+00
3.868e+05 2.378e-01 4.843e-01
6.028e+05 7.569e-01 1.968e+00
1.145e+06 9.585e-01 2.461e+00
8.023e+05 7.466e-01 1.737e+00
4.751e+05 5.980e-01 1.411e+00
5.406e+05 8.121e-01 1.859e+00
5.940e+05 4.292e-01 1.045e+00
8.724e+05 7.536e-01 2.003e+00
4.897e+05 6.584e-01 1.578e+00
4.613e+05 6.909e-01 1.593e+00
5.379e+05 2.809e-01 7.824e-01
2.922e+05 3.588e-01 9.728e-01
5.979e+05 3.826e-01 7.861e-01
5.945e+05 4.819e-01 1.160e+00
6.253e+05 8.825e-01 2.254e+00
6.353e+05 4.972e-01 1.230e+00
3.724e+05 4.290e-01 8.592e-01
4.939e+05 3.858e-01 9.736e-01
3.584e+05 4.609e-01 1.141e+00
2.443e+05 1.476e-01 3.009e-01
1.994e+05 1.273e-01 5.431e-01
3.120e+05 4.491e-01 1.113e+00
3.233e+05 1.803e-01 3.649e-01
1.711e+05 9.218e-02 1.905e-01
3.556e+05 2.401e-01 4.849e-01
3.571e+05 2.477e-01 7.036e-01
6.104e+05 2.635e-01 5.270e-01
3.599e+05 5.034e-01 1.425e+00
2.584e+05 2.707e-01 5.523e-01
2.062e+05 2.293e-01 4.286e-01
7.671e+05 6.415e-01 1.758e+00
9.380e+05 9.696e-01 2.187e+00
9.032e+05 6.881e-01 1.860e+00
3.447e+05 4.514e-01 8.993e-01
1.012e+06 9.899e-01 2.483e+00
3.539e+05 2.738e-01 5.495e-01
2.355e+05 2.773e-01 7.581e-01
2.371e+05 2.735e-01 5.466e-01
4.624e+05 6.364e-01 1.728e+00
4.140e+05 3.690e-01 7.390e-01
7.416e+05 9.146e-01 2.309e+00
3.090e+05 4.371e-01 1.089e+00
1.683e+05 9.592e-02 1.966e-01
3.299e+05 2.967e-01 5.971e-01
2.219e+05 1.675e-01 5.496e-01
6.144e+05 7.495e-01 1.681e+00
2.723e+05 3.409e-01 8.928e-01
8.646e+05 1.009e+00 2.296e+00
8.443e+05 9.017e-01 2.346e+00
4.394e+05 2.064e-01 4.127e-01
7.850e+05 8.385e-01 2.166e+00
2.538e+05 3.273e-01 6.599e-01
4.822e+05 6.188e-01 1.449e+00
3.494e+05 3.603e-01 9.190e-01
1.132e+06 8.000e-01 2.101e+00
2.708e+05 2.535e-01 5.079e-01
9.598e+05 8.391e-01 1.963e+00
1.031e+05 3.349e-02 2.923e-01
5.956e+05 9.423e-01 2.064e+00
1.254e+05 6.193e-02 1.305e-01
