5.386e+05 8.177e-01 1.422e+00
1.518e+05 1.331e-01 1.906e-01
7.776e+05 6.959e-01 1.166e+00
4.731e+05 3.585e-01 7.410e-01
5.661e+05 1.088e+00 2.042e+00
3.387e+05 3.232e-01 4.522e-01
4.045e+05 2.892e-01 6.427e-01
2.018e+05 2.016e-01 2.809e-01
2.995e+05 3.852e-01 5.619e-01
6.451e+05 1.106e+00 2.088e+00
4.176e+05 4.959e-01 9.141e-01
8.444e+05 8.923e-01 1.544e+00
6.545e+05 9.167e-01 1.753e+00
2.696e+05 2.792e-01 3.887e-01
3.526e+05 6.576e-01 1.244e+00
3.824e+05 4.311e-01 8.221e-01
5.765e+05 9.090e-01 1.537e+00
7.900e+05 6.699e-01 1.216e+00
5.581e+05 8.650e-01 1.711e+00
3.111e+05 2.889e-01 4.024e-01
5.082e+05 2.721e-01 3.787e-01
9.442e+05 1.016e+00 1.940e+00
1.924e+05 1.722e-01 2.454e-01
4.469e+05 4.328e-01 8.277e-01
9.494e+05 8.831e-01 1.590e+00
8.252e+05 1.075e+00 2.026e+00
7.725e+05 9.787e-01 1.653e+00
5.321e+05 1.025e+00 1.874e+00
4.269e+05 7.819e-01 1.287e+00
5.416e+05 7.190e-01 1.235e+00
7.943e+05 9.961e-01 1.878e+00
7.820e+04 1.218e-02 2.042e-02
2.487e+05 2.608e-01 3.658e-01
3.985e+05 6.593e-01 1.128e+00
1.897e+05 1.649e-01 2.329e-01
7.291e+05 5.581e-01 1.027e+00
5.714e+05 8.359e-01 1.649e+00
4.312e+05 7.361e-01 1.290e+00
4.244e+05 7.135e-01 1.314e+00
7.121e+05 1.117e+00 2.111e+00
3.868e+05 2.849e-01 3.904e-01
6.028e+05 8.767e-01 1.478e+00
1.145e+06 1.116e+00 2.130e+00
8.023e+05 8.979e-01 1.737e+00
4.751e+05 6.809e-01 9.557e-01
5.406e+05 9.430e-01 1.821e+00
5.940e+05 4.987e-01 9.392e-01
8.724e+05 8.805e-01 1.536e+00
4.897e+05 7.909e-01 1.576e+00
4.613e+05 8.118e-01 1.401e+00
5.379e+05 3.340e-01 4.575e-01
2.922e+05 4.283e-01 8.504e-01
5.979e+05 4.799e-01 9.418e-01
5.945e+05 6.013e-01 1.072e+00
6.253e+05 1.090e+00 1.773e+00
6.353e+05 6.086e-01 1.101e+00
3.724e+05 5.395e-01 1.023e+00
4.939e+05 4.766e-01 9.004e-01
3.584e+05 5.762e-01 7.844e-01
2.443e+05 1.916e-01 4.835e-01
1.994e+05 1.578e-01 2.578e-01
3.120e+05 5.557e-01 1.058e+00
3.233e+05 2.638e-01 3.134e-01
1.711e+05 1.258e-01 1.741e-01
3.556e+05 2.952e-01 6.241e-01
3.571e+05 2.937e-01 4.135e-01
6.104e+05 3.058e-01 6.585e-01
3.599e+05 5.918e-01 1.103e+00
2.584e+05 3.184e-01 4.383e-01
2.062e+05 2.472e-01 3.559e-01
7.671e+05 8.412e-01 1.591e+00
9.380e+05 1.109e+00 1.804e+00
9.032e+05 7.892e-01 1.604e+00
3.447e+05 5.054e-01 6.741e-01
1.012e+06 1.180e+00 2.049e+00
3.539e+05 3.105e-01 6.446e-01
2.355e+05 3.124e-01 4.430e-01
2.371e+05 3.068e-01 6.606e-01
4.624e+05 7.433e-01 1.234e+00
4.140e+05 4.256e-01 8.377e-01
7.416e+05 1.061e+00 1.841e+00
3.090e+05 5.521e-01 9.362e-01
1.683e+05 1.104e-01 3.787e-01
3.299e+05 3.463e-01 5.543e-01
2.219e+05 2.013e-01 3.324e-01
6.144e+05 8.224e-01 1.582e+00
2.723e+05 4.158e-01 5.251e-01
8.646e+05 1.129e+00 2.113e+00
8.443e+05 1.013e+00 2.054e+00
4.394e+05 2.479e-01 3.384e-01
7.850e+05 9.290e-01 1.542e+00
2.538e+05 3.665e-01 7.374e-01
4.822e+05 6.997e-01 1.211e+00
3.494e+05 4.094e-01 8.300e-01
1.132e+06 9.336e-01 1.603e+00
2.708e+05 3.335e-01 6.495e-01
9.598e+05 9.481e-01 1.578e+00
1.031e+05 3.521e-02 5.288e-02
5.956e+05 1.031e+00 2.034e+00
1.254e+05 6.902e-02 9.905e-02
