5.386e+05 6.236e-01 9.828e-01
1.518e+05 1.023e-01 1.277e-01
7.776e+05 5.111e-01 8.184e-01
4.731e+05 2.785e-01 5.375e-01
5.661e+05 8.256e-01 1.458e+00
3.387e+05 2.505e-01 3.052e-01
4.045e+05 2.273e-01 2.773e-01
2.018e+05 3.484e-01 1.924e-01
2.995e+05 3.020e-01 5.851e-01
6.451e+05 8.604e-01 1.284e+00
4.176e+05 3.602e-01 6.424e-01
8.444e+05 7.100e-01 1.084e+00
6.545e+05 6.970e-01 1.295e+00
2.696e+05 2.162e-01 2.616e-01
3.526e+05 4.949e-01 8.260e-01
3.824e+05 3.344e-01 6.201e-01
5.765e+05 7.087e-01 1.105e+00
7.900e+05 5.722e-01 9.184e-01
5.581e+05 7.299e-01 1.101e+00
3.111e+05 2.445e-01 5.024e-01
5.082e+05 2.425e-01 2.923e-01
9.442e+05 9.291e-01 1.645e+00
1.924e+05 1.480e-01 1.827e-01
4.469e+05 3.699e-01 6.602e-01
9.494e+05 7.590e-01 1.147e+00
8.252e+05 8.795e-01 1.488e+00
7.725e+05 9.341e-01 1.307e+00
5.321e+05 7.739e-01 1.483e+00
4.269e+05 6.079e-01 1.115e+00
5.416e+05 5.804e-01 9.180e-01
7.943e+05 7.933e-01 1.185e+00
7.820e+04 1.064e-02 1.451e-02
2.487e+05 2.181e-01 4.577e-01
3.985e+05 5.287e-01 8.702e-01
1.897e+05 1.481e-01 1.896e-01
7.291e+05 4.964e-01 7.998e-01
5.714e+05 7.415e-01 1.348e+00
4.312e+05 6.149e-01 9.912e-01
4.244e+05 5.719e-01 9.370e-01
7.121e+05 9.218e-01 1.359e+00
3.868e+05 2.374e-01 5.031e-01
6.028e+05 7.641e-01 1.188e+00
1.145e+06 9.576e-01 1.639e+00
8.023e+05 7.367e-01 1.154e+00
4.751e+05 5.762e-01 9.472e-01
5.406e+05 9.091e-01 1.542e+00
5.940e+05 4.328e-01 5.139e-01
8.724e+05 7.851e-01 1.388e+00
4.897e+05 6.859e-01 1.056e+00
4.613e+05 7.110e-01 1.070e+00
5.379e+05 2.909e-01 5.361e-01
2.922e+05 3.803e-01 6.959e-01
5.979e+05 4.031e-01 4.760e-01
5.945e+05 4.876e-01 7.825e-01
6.253e+05 9.124e-01 1.560e+00
6.353e+05 5.440e-01 8.947e-01
3.724e+05 4.519e-01 7.472e-01
4.939e+05 3.966e-01 6.886e-01
3.584e+05 4.783e-01 5.795e-01
2.443e+05 1.502e-01 3.733e-01
1.994e+05 1.294e-01 1.597e-01
3.120e+05 4.544e-01 8.150e-01
3.233e+05 1.835e-01 2.187e-01
1.711e+05 9.616e-02 1.251e-01
3.556e+05 2.793e-01 5.334e-01
3.571e+05 2.591e-01 3.051e-01
6.104e+05 2.702e-01 5.175e-01
3.599e+05 5.250e-01 8.451e-01
2.584e+05 2.748e-01 3.316e-01
2.062e+05 2.182e-01 4.684e-01
7.671e+05 7.003e-01 1.043e+00
9.380e+05 1.003e+00 1.860e+00
9.032e+05 6.944e-01 1.055e+00
3.447e+05 4.506e-01 5.653e-01
1.012e+06 1.023e+00 1.627e+00
3.539e+05 2.683e-01 5.240e-01
2.355e+05 2.811e-01 3.400e-01
2.371e+05 2.750e-01 5.408e-01
4.624e+05 6.751e-01 1.007e+00
4.140e+05 3.744e-01 6.688e-01
7.416e+05 9.311e-01 1.362e+00
3.090e+05 4.478e-01 7.489e-01
1.683e+05 9.533e-02 1.159e-01
3.299e+05 3.043e-01 5.823e-01
2.219e+05 1.681e-01 2.079e-01
6.144e+05 7.011e-01 1.066e+00
2.723e+05 3.351e-01 6.652e-01
8.646e+05 1.006e+00 1.696e+00
8.443e+05 9.247e-01 1.411e+00
4.394e+05 2.015e-01 2.389e-01
7.850e+05 8.383e-01 1.460e+00
2.538e+05 3.322e-01 4.064e-01
4.822e+05 6.259e-01 1.005e+00
3.494e+05 3.883e-01 6.500e-01
1.132e+06 8.644e-01 1.253e+00
2.708e+05 2.543e-01 4.968e-01
9.598e+05 8.527e-01 1.225e+00
1.031e+05 3.006e-02 3.849e-02
5.956e+05 9.078e-01 1.559e+00
1.254e+05 6.308e-02 8.326e-02
